amp_abs,direction,class,first_hazard_step,prehazard_alarm_count,alarm_rule_ids,duration,phase
0.8125,pos,target,360,1,P-TEP-SEP-LEVEL-TRACK,290,target_interval
0.84375,pos,target,359,1,P-TEP-SEP-LEVEL-TRACK,290,target_interval
0.875,pos,target,358,1,P-TEP-SEP-LEVEL-TRACK,290,target_interval
0.90625,pos,target,356,1,P-TEP-SEP-LEVEL-TRACK,290,target_interval
0.9375,pos,target,355,1,P-TEP-SEP-LEVEL-TRACK,290,target_interval
0.96875,pos,target,354,1,P-TEP-SEP-LEVEL-TRACK,290,target_interval
1.0,pos,target,353,1,P-TEP-SEP-LEVEL-TRACK,290,target_interval
0.453125,pos,safe,,1,P-TEP-SEP-LEVEL-TRACK,290,target_interval
0.4609375,pos,safe,,1,P-TEP-SEP-LEVEL-TRACK,290,target_interval
0.46484375,pos,safe,,1,P-TEP-SEP-LEVEL-TRACK,290,target_interval
0.466796875,pos,safe,,1,P-TEP-SEP-LEVEL-TRACK,290,target_interval
0.4677734375,pos,safe,,1,P-TEP-SEP-LEVEL-TRACK,290,target_interval
0.0,neg,safe,,0,,310,target_interval
0.03125,neg,safe,,1,P-TEP-SEP-LEVEL-TRACK,310,target_interval
0.0625,neg,safe,,1,P-TEP-SEP-LEVEL-TRACK,310,target_interval
0.09375,neg,safe,,1,P-TEP-SEP-LEVEL-TRACK,310,target_interval
0.125,neg,safe,,1,P-TEP-SEP-LEVEL-TRACK,310,target_interval
0.15625,neg,safe,,1,P-TEP-SEP-LEVEL-TRACK,310,target_interval
0.1875,neg,safe,,1,P-TEP-SEP-LEVEL-TRACK,310,target_interval
0.21875,neg,safe,,1,P-TEP-SEP-LEVEL-TRACK,310,target_interval
0.25,neg,safe,,1,P-TEP-SEP-LEVEL-TRACK,310,target_interval
0.28125,neg,safe,,1,P-TEP-SEP-LEVEL-TRACK,310,target_interval
0.3125,neg,safe,,1,P-TEP-SEP-LEVEL-TRACK,310,target_interval
0.34375,neg,safe,,1,P-TEP-SEP-LEVEL-TRACK,310,target_interval
0.375,neg,safe,,1,P-TEP-SEP-LEVEL-TRACK,310,target_interval
0.40625,neg,safe,,1,P-TEP-SEP-LEVEL-TRACK,310,target_interval
0.4375,neg,safe,,1,P-TEP-SEP-LEVEL-TRACK,310,target_interval
0.46875,neg,safe,,1,P-TEP-SEP-LEVEL-TRACK,310,target_interval
0.5,neg,safe,,1,P-TEP-SEP-LEVEL-TRACK,310,target_interval
0.53125,neg,safe,,1,P-TEP-SEP-LEVEL-TRACK,310,target_interval
0.5625,neg,safe,,1,P-TEP-SEP-LEVEL-TRACK,310,target_interval
0.59375,neg,safe,,1,P-TEP-SEP-LEVEL-TRACK,310,target_interval
0.625,neg,safe,,1,P-TEP-SEP-LEVEL-TRACK,310,target_interval
0.65625,neg,safe,,1,P-TEP-SEP-LEVEL-TRACK,310,target_interval
0.6875,neg,safe,,1,P-TEP-SEP-LEVEL-TRACK,310,target_interval
0.71875,neg,safe,,1,P-TEP-SEP-LEVEL-TRACK,310,target_interval
0.75,neg,safe,,1,P-TEP-SEP-LEVEL-TRACK,310,target_interval
0.78125,neg,safe,,1,P-TEP-SEP-LEVEL-TRACK,310,target_interval
0.8125,neg,safe,,1,P-TEP-SEP-LEVEL-TRACK,310,target_interval
0.84375,neg,safe,,1,P-TEP-SEP-LEVEL-TRACK,310,target_interval
0.875,neg,safe,,1,P-TEP-SEP-LEVEL-TRACK,310,target_interval
0.90625,neg,safe,,1,P-TEP-SEP-LEVEL-TRACK,310,target_interval
0.9375,neg,safe,,1,P-TEP-SEP-LEVEL-TRACK,310,target_interval
0.96875,neg,safe,,1,P-TEP-SEP-LEVEL-TRACK,310,target_interval
1.0,neg,safe,,1,P-TEP-SEP-LEVEL-TRACK,310,target_interval
0.0,pos,safe,,0,,310,target_interval
0.03125,pos,safe,,0,,310,target_interval
0.0625,pos,safe,,1,P-TEP-SEP-LEVEL-TRACK,310,target_interval
0.09375,pos,safe,,1,P-TEP-SEP-LEVEL-TRACK,310,target_interval
0.125,pos,safe,,1,P-TEP-SEP-LEVEL-TRACK,310,target_interval
0.15625,pos,safe,,1,P-TEP-SEP-LEVEL-TRACK,310,target_interval
0.1875,pos,safe,,1,P-TEP-SEP-LEVEL-TRACK,310,target_interval
0.21875,pos,safe,,1,P-TEP-SEP-LEVEL-TRACK,310,target_interval
0.25,pos,safe,,1,P-TEP-SEP-LEVEL-TRACK,310,target_interval
0.28125,pos,safe,,1,P-TEP-SEP-LEVEL-TRACK,310,target_interval
0.3125,pos,safe,,1,P-TEP-SEP-LEVEL-TRACK,310,target_interval
0.34375,pos,safe,,1,P-TEP-SEP-LEVEL-TRACK,310,target_interval
0.375,pos,target,406,1,P-TEP-SEP-LEVEL-TRACK,310,target_interval
0.40625,pos,target,400,1,P-TEP-SEP-LEVEL-TRACK,310,target_interval
0.4375,pos,target,394,1,P-TEP-SEP-LEVEL-TRACK,310,target_interval
0.46875,pos,target,389,1,P-TEP-SEP-LEVEL-TRACK,310,target_interval
0.5,pos,target,385,1,P-TEP-SEP-LEVEL-TRACK,310,target_interval
0.53125,pos,target,381,1,P-TEP-SEP-LEVEL-TRACK,310,target_interval
0.5625,pos,target,378,1,P-TEP-SEP-LEVEL-TRACK,310,target_interval
0.59375,pos,target,375,1,P-TEP-SEP-LEVEL-TRACK,310,target_interval
0.625,pos,target,372,1,P-TEP-SEP-LEVEL-TRACK,310,target_interval
0.65625,pos,target,370,1,P-TEP-SEP-LEVEL-TRACK,310,target_interval
0.6875,pos,target,368,1,P-TEP-SEP-LEVEL-TRACK,310,target_interval
0.71875,pos,target,366,1,P-TEP-SEP-LEVEL-TRACK,310,target_interval
0.75,pos,target,364,1,P-TEP-SEP-LEVEL-TRACK,310,target_interval
0.78125,pos,target,362,1,P-TEP-SEP-LEVEL-TRACK,310,target_interval
0.8125,pos,target,360,1,P-TEP-SEP-LEVEL-TRACK,310,target_interval
0.84375,pos,target,359,1,P-TEP-SEP-LEVEL-TRACK,310,target_interval
0.875,pos,target,358,1,P-TEP-SEP-LEVEL-TRACK,310,target_interval
0.90625,pos,target,356,1,P-TEP-SEP-LEVEL-TRACK,310,target_interval
0.9375,pos,target,355,1,P-TEP-SEP-LEVEL-TRACK,310,target_interval
0.96875,pos,target,354,1,P-TEP-SEP-LEVEL-TRACK,310,target_interval
1.0,pos,target,353,1,P-TEP-SEP-LEVEL-TRACK,310,target_interval
0.359375,pos,safe,,1,P-TEP-SEP-LEVEL-TRACK,310,target_interval
0.3671875,pos,target,408,1,P-TEP-SEP-LEVEL-TRACK,310,target_interval
0.36328125,pos,target,409,1,P-TEP-SEP-LEVEL-TRACK,310,target_interval
0.361328125,pos,safe,,1,P-TEP-SEP-LEVEL-TRACK,310,target_interval
0.3623046875,pos,target,409,1,P-TEP-SEP-LEVEL-TRACK,310,target_interval
0.0,pos,safe,,0,,330,target_interval
0.03125,pos,safe,,0,,330,target_interval
0.0625,pos,safe,,1,P-TEP-SEP-LEVEL-TRACK,330,target_interval
0.09375,pos,safe,,1,P-TEP-SEP-LEVEL-TRACK,330,target_interval
0.125,pos,safe,,1,P-TEP-SEP-LEVEL-TRACK,330,target_interval
0.15625,pos,safe,,1,P-TEP-SEP-LEVEL-TRACK,330,target_interval
0.1875,pos,safe,,1,P-TEP-SEP-LEVEL-TRACK,330,target_interval
0.21875,pos,safe,,1,P-TEP-SEP-LEVEL-TRACK,330,target_interval
0.25,pos,safe,,1,P-TEP-SEP-LEVEL-TRACK,330,target_interval
0.28125,pos,safe,,1,P-TEP-SEP-LEVEL-TRACK,330,target_interval
0.3125,pos,target,423,1,P-TEP-SEP-LEVEL-TRACK,330,target_interval
0.34375,pos,target,414,1,P-TEP-SEP-LEVEL-TRACK,330,target_interval
0.375,pos,target,406,1,P-TEP-SEP-LEVEL-TRACK,330,target_interval
0.40625,pos,target,400,1,P-TEP-SEP-LEVEL-TRACK,330,target_interval
0.4375,pos,target,394,1,P-TEP-SEP-LEVEL-TRACK,330,target_interval
0.46875,pos,target,389,1,P-TEP-SEP-LEVEL-TRACK,330,target_interval
0.5,pos,target,385,1,P-TEP-SEP-LEVEL-TRACK,330,target_interval
0.53125,pos,target,381,1,P-TEP-SEP-LEVEL-TRACK,330,target_interval
0.5625,pos,target,378,1,P-TEP-SEP-LEVEL-TRACK,330,target_interval
0.59375,pos,target,375,1,P-TEP-SEP-LEVEL-TRACK,330,target_interval
0.625,pos,target,372,1,P-TEP-SEP-LEVEL-TRACK,330,target_interval
0.65625,pos,target,370,1,P-TEP-SEP-LEVEL-TRACK,330,target_interval
0.6875,pos,target,368,1,P-TEP-SEP-LEVEL-TRACK,330,target_interval
0.71875,pos,target,366,1,P-TEP-SEP-LEVEL-TRACK,330,target_interval
0.75,pos,target,364,1,P-TEP-SEP-LEVEL-TRACK,330,target_interval
0.78125,pos,target,362,1,P-TEP-SEP-LEVEL-TRACK,330,target_interval
0.8125,pos,target,360,1,P-TEP-SEP-LEVEL-TRACK,330,target_interval
0.84375,pos,target,359,1,P-TEP-SEP-LEVEL-TRACK,330,target_interval
0.875,pos,target,358,1,P-TEP-SEP-LEVEL-TRACK,330,target_interval
0.90625,pos,target,356,1,P-TEP-SEP-LEVEL-TRACK,330,target_interval
0.9375,pos,target,355,1,P-TEP-SEP-LEVEL-TRACK,330,target_interval
0.96875,pos,target,354,1,P-TEP-SEP-LEVEL-TRACK,330,target_interval
1.0,pos,target,353,1,P-TEP-SEP-LEVEL-TRACK,330,target_interval
0.296875,pos,target,429,1,P-TEP-SEP-LEVEL-TRACK,330,target_interval
0.2890625,pos,safe,,1,P-TEP-SEP-LEVEL-TRACK,330,target_interval
0.29296875,pos,safe,,1,P-TEP-SEP-LEVEL-TRACK,330,target_interval
0.294921875,pos,target,429,1,P-TEP-SEP-LEVEL-TRACK,330,target_interval
0.2939453125,pos,safe,,1,P-TEP-SEP-LEVEL-TRACK,330,target_interval
0.0,neg,safe,,0,,330,target_interval
0.03125,neg,safe,,1,P-TEP-SEP-LEVEL-TRACK,330,target_interval
0.0625,neg,safe,,1,P-TEP-SEP-LEVEL-TRACK,330,target_interval
0.09375,neg,safe,,1,P-TEP-SEP-LEVEL-TRACK,330,target_interval
0.125,neg,safe,,1,P-TEP-SEP-LEVEL-TRACK,330,target_interval
0.15625,neg,safe,,1,P-TEP-SEP-LEVEL-TRACK,330,target_interval
0.1875,neg,safe,,1,P-TEP-SEP-LEVEL-TRACK,330,target_interval
0.21875,neg,safe,,1,P-TEP-SEP-LEVEL-TRACK,330,target_interval
0.25,neg,safe,,1,P-TEP-SEP-LEVEL-TRACK,330,target_interval
0.28125,neg,safe,,1,P-TEP-SEP-LEVEL-TRACK,330,target_interval
0.3125,neg,safe,,1,P-TEP-SEP-LEVEL-TRACK,330,target_interval
0.34375,neg,safe,,1,P-TEP-SEP-LEVEL-TRACK,330,target_interval
0.375,neg,safe,,1,P-TEP-SEP-LEVEL-TRACK,330,target_interval
0.40625,neg,safe,,1,P-TEP-SEP-LEVEL-TRACK,330,target_interval
0.4375,neg,safe,,1,P-TEP-SEP-LEVEL-TRACK,330,target_interval
0.46875,neg,safe,,1,P-TEP-SEP-LEVEL-TRACK,330,target_interval
0.5,neg,safe,,1,P-TEP-SEP-LEVEL-TRACK,330,target_interval
0.53125,neg,safe,,1,P-TEP-SEP-LEVEL-TRACK,330,target_interval
0.5625,neg,safe,,1,P-TEP-SEP-LEVEL-TRACK,330,target_interval
0.59375,neg,safe,,1,P-TEP-SEP-LEVEL-TRACK,330,target_interval
0.625,neg,safe,,1,P-TEP-SEP-LEVEL-TRACK,330,target_interval
0.65625,neg,safe,,1,P-TEP-SEP-LEVEL-TRACK,330,target_interval
0.6875,neg,safe,,1,P-TEP-SEP-LEVEL-TRACK,330,target_interval
0.71875,neg,safe,,1,P-TEP-SEP-LEVEL-TRACK,330,target_interval
0.75,neg,safe,,1,P-TEP-SEP-LEVEL-TRACK,330,target_interval
0.78125,neg,safe,,1,P-TEP-SEP-LEVEL-TRACK,330,target_interval
0.8125,neg,safe,,1,P-TEP-SEP-LEVEL-TRACK,330,target_interval
0.84375,neg,safe,,1,P-TEP-SEP-LEVEL-TRACK,330,target_interval
0.875,neg,safe,,1,P-TEP-SEP-LEVEL-TRACK,330,target_interval
0.90625,neg,safe,,1,P-TEP-SEP-LEVEL-TRACK,330,target_interval
0.9375,neg,safe,,1,P-TEP-SEP-LEVEL-TRACK,330,target_interval
0.96875,neg,safe,,1,P-TEP-SEP-LEVEL-TRACK,330,target_interval
1.0,neg,safe,,1,P-TEP-SEP-LEVEL-TRACK,330,target_interval
0.0,neg,safe,,0,,350,target_interval
0.03125,neg,safe,,1,P-TEP-SEP-LEVEL-TRACK,350,target_interval
0.0625,neg,safe,,1,P-TEP-SEP-LEVEL-TRACK,350,target_interval
0.09375,neg,safe,,1,P-TEP-SEP-LEVEL-TRACK,350,target_interval
0.125,neg,safe,,1,P-TEP-SEP-LEVEL-TRACK,350,target_interval
0.15625,neg,safe,,1,P-TEP-SEP-LEVEL-TRACK,350,target_interval
0.1875,neg,safe,,1,P-TEP-SEP-LEVEL-TRACK,350,target_interval
0.21875,neg,safe,,1,P-TEP-SEP-LEVEL-TRACK,350,target_interval
0.25,neg,safe,,1,P-TEP-SEP-LEVEL-TRACK,350,target_interval
0.28125,neg,safe,,1,P-TEP-SEP-LEVEL-TRACK,350,target_interval
0.3125,neg,safe,,1,P-TEP-SEP-LEVEL-TRACK,350,target_interval
0.34375,neg,safe,,1,P-TEP-SEP-LEVEL-TRACK,350,target_interval
0.375,neg,safe,,1,P-TEP-SEP-LEVEL-TRACK,350,target_interval
0.40625,neg,safe,,1,P-TEP-SEP-LEVEL-TRACK,350,target_interval
0.4375,neg,safe,,1,P-TEP-SEP-LEVEL-TRACK,350,target_interval
0.46875,neg,safe,,1,P-TEP-SEP-LEVEL-TRACK,350,target_interval
0.5,neg,safe,,1,P-TEP-SEP-LEVEL-TRACK,350,target_interval
0.53125,neg,safe,,1,P-TEP-SEP-LEVEL-TRACK,350,target_interval
0.5625,neg,safe,,1,P-TEP-SEP-LEVEL-TRACK,350,target_interval
0.59375,neg,safe,,1,P-TEP-SEP-LEVEL-TRACK,350,target_interval
0.625,neg,safe,,1,P-TEP-SEP-LEVEL-TRACK,350,target_interval
0.65625,neg,safe,,1,P-TEP-SEP-LEVEL-TRACK,350,target_interval
0.6875,neg,safe,,1,P-TEP-SEP-LEVEL-TRACK,350,target_interval
0.71875,neg,safe,,1,P-TEP-SEP-LEVEL-TRACK,350,target_interval
0.75,neg,safe,,1,P-TEP-SEP-LEVEL-TRACK,350,target_interval
0.78125,neg,safe,,1,P-TEP-SEP-LEVEL-TRACK,350,target_interval
0.8125,neg,safe,,1,P-TEP-SEP-LEVEL-TRACK,350,target_interval
0.84375,neg,safe,,1,P-TEP-SEP-LEVEL-TRACK,350,target_interval
0.875,neg,safe,,1,P-TEP-SEP-LEVEL-TRACK,350,target_interval
0.90625,neg,safe,,1,P-TEP-SEP-LEVEL-TRACK,350,target_interval
0.9375,neg,safe,,1,P-TEP-SEP-LEVEL-TRACK,350,target_interval
0.96875,neg,safe,,1,P-TEP-SEP-LEVEL-TRACK,350,target_interval
1.0,neg,safe,,1,P-TEP-SEP-LEVEL-TRACK,350,target_interval
0.0,pos,safe,,0,,350,target_interval
0.03125,pos,safe,,0,,350,target_interval
0.0625,pos,safe,,1,P-TEP-SEP-LEVEL-TRACK,350,target_interval
0.09375,pos,safe,,1,P-TEP-SEP-LEVEL-TRACK,350,target_interval
0.125,pos,safe,,1,P-TEP-SEP-LEVEL-TRACK,350,target_interval
0.15625,pos,safe,,1,P-TEP-SEP-LEVEL-TRACK,350,target_interval
0.1875,pos,safe,,1,P-TEP-SEP-LEVEL-TRACK,350,target_interval
0.21875,pos,safe,,1,P-TEP-SEP-LEVEL-TRACK,350,target_interval
0.25,pos,target,448,1,P-TEP-SEP-LEVEL-TRACK,350,target_interval
0.28125,pos,target,434,1,P-TEP-SEP-LEVEL-TRACK,350,target_interval
0.3125,pos,target,423,1,P-TEP-SEP-LEVEL-TRACK,350,target_interval
0.34375,pos,target,414,1,P-TEP-SEP-LEVEL-TRACK,350,target_interval
0.375,pos,target,406,1,P-TEP-SEP-LEVEL-TRACK,350,target_interval
0.40625,pos,target,400,1,P-TEP-SEP-LEVEL-TRACK,350,target_interval
0.4375,pos,target,394,1,P-TEP-SEP-LEVEL-TRACK,350,target_interval
0.46875,pos,target,389,1,P-TEP-SEP-LEVEL-TRACK,350,target_interval
0.5,pos,target,385,1,P-TEP-SEP-LEVEL-TRACK,350,target_interval
0.53125,pos,target,381,1,P-TEP-SEP-LEVEL-TRACK,350,target_interval
0.5625,pos,target,378,1,P-TEP-SEP-LEVEL-TRACK,350,target_interval
0.59375,pos,target,375,1,P-TEP-SEP-LEVEL-TRACK,350,target_interval
0.625,pos,target,372,1,P-TEP-SEP-LEVEL-TRACK,350,target_interval
0.65625,pos,target,370,1,P-TEP-SEP-LEVEL-TRACK,350,target_interval
0.6875,pos,target,368,1,P-TEP-SEP-LEVEL-TRACK,350,target_interval
0.71875,pos,target,366,1,P-TEP-SEP-LEVEL-TRACK,350,target_interval
0.75,pos,target,364,1,P-TEP-SEP-LEVEL-TRACK,350,target_interval
0.78125,pos,target,362,1,P-TEP-SEP-LEVEL-TRACK,350,target_interval
0.8125,pos,target,360,1,P-TEP-SEP-LEVEL-TRACK,350,target_interval
0.84375,pos,target,359,1,P-TEP-SEP-LEVEL-TRACK,350,target_interval
0.875,pos,target,358,1,P-TEP-SEP-LEVEL-TRACK,350,target_interval
0.90625,pos,target,356,1,P-TEP-SEP-LEVEL-TRACK,350,target_interval
0.9375,pos,target,355,1,P-TEP-SEP-LEVEL-TRACK,350,target_interval
0.96875,pos,target,354,1,P-TEP-SEP-LEVEL-TRACK,350,target_interval
1.0,pos,target,353,1,P-TEP-SEP-LEVEL-TRACK,350,target_interval
0.234375,pos,safe,,1,P-TEP-SEP-LEVEL-TRACK,350,target_interval
0.2421875,pos,safe,,1,P-TEP-SEP-LEVEL-TRACK,350,target_interval
0.24609375,pos,safe,,1,P-TEP-SEP-LEVEL-TRACK,350,target_interval
0.248046875,pos,target,449,1,P-TEP-SEP-LEVEL-TRACK,350,target_interval
0.2470703125,pos,target,449,1,P-TEP-SEP-LEVEL-TRACK,350,target_interval
0.0,pos,safe,,0,,370,target_interval
0.03125,pos,safe,,0,,370,target_interval
0.0625,pos,safe,,1,P-TEP-SEP-LEVEL-TRACK,370,target_interval
0.09375,pos,safe,,1,P-TEP-SEP-LEVEL-TRACK,370,target_interval
0.125,pos,safe,,1,P-TEP-SEP-LEVEL-TRACK,370,target_interval
0.15625,pos,safe,,1,P-TEP-SEP-LEVEL-TRACK,370,target_interval
0.1875,pos,safe,,1,P-TEP-SEP-LEVEL-TRACK,370,target_interval
0.21875,pos,target,466,1,P-TEP-SEP-LEVEL-TRACK,370,target_interval
0.25,pos,target,448,1,P-TEP-SEP-LEVEL-TRACK,370,target_interval
0.28125,pos,target,434,1,P-TEP-SEP-LEVEL-TRACK,370,target_interval
0.3125,pos,target,423,1,P-TEP-SEP-LEVEL-TRACK,370,target_interval
0.34375,pos,target,414,1,P-TEP-SEP-LEVEL-TRACK,370,target_interval
0.375,pos,target,406,1,P-TEP-SEP-LEVEL-TRACK,370,target_interval
0.40625,pos,target,400,1,P-TEP-SEP-LEVEL-TRACK,370,target_interval
0.4375,pos,target,394,1,P-TEP-SEP-LEVEL-TRACK,370,target_interval
0.46875,pos,target,389,1,P-TEP-SEP-LEVEL-TRACK,370,target_interval
0.5,pos,target,385,1,P-TEP-SEP-LEVEL-TRACK,370,target_interval
0.53125,pos,target,381,1,P-TEP-SEP-LEVEL-TRACK,370,target_interval
0.5625,pos,target,378,1,P-TEP-SEP-LEVEL-TRACK,370,target_interval
0.59375,pos,target,375,1,P-TEP-SEP-LEVEL-TRACK,370,target_interval
0.625,pos,target,372,1,P-TEP-SEP-LEVEL-TRACK,370,target_interval
0.65625,pos,target,370,1,P-TEP-SEP-LEVEL-TRACK,370,target_interval
0.6875,pos,target,368,1,P-TEP-SEP-LEVEL-TRACK,370,target_interval
0.71875,pos,target,366,1,P-TEP-SEP-LEVEL-TRACK,370,target_interval
0.75,pos,target,364,1,P-TEP-SEP-LEVEL-TRACK,370,target_interval
0.78125,pos,target,362,1,P-TEP-SEP-LEVEL-TRACK,370,target_interval
0.8125,pos,target,360,1,P-TEP-SEP-LEVEL-TRACK,370,target_interval
0.84375,pos,target,359,1,P-TEP-SEP-LEVEL-TRACK,370,target_interval
0.875,pos,target,358,1,P-TEP-SEP-LEVEL-TRACK,370,target_interval
0.90625,pos,target,356,1,P-TEP-SEP-LEVEL-TRACK,370,target_interval
0.9375,pos,target,355,1,P-TEP-SEP-LEVEL-TRACK,370,target_interval
0.96875,pos,target,354,1,P-TEP-SEP-LEVEL-TRACK,370,target_interval
1.0,pos,target,353,1,P-TEP-SEP-LEVEL-TRACK,370,target_interval
0.203125,pos,safe,,1,P-TEP-SEP-LEVEL-TRACK,370,target_interval
0.2109375,pos,safe,,1,P-TEP-SEP-LEVEL-TRACK,370,target_interval
0.21484375,pos,target,468,1,P-TEP-SEP-LEVEL-TRACK,370,target_interval
0.212890625,pos,safe,,1,P-TEP-SEP-LEVEL-TRACK,370,target_interval
0.2138671875,pos,target,469,1,P-TEP-SEP-LEVEL-TRACK,370,target_interval
0.0,neg,safe,,0,,370,target_interval
0.03125,neg,safe,,1,P-TEP-SEP-LEVEL-TRACK,370,target_interval
0.0625,neg,safe,,1,P-TEP-SEP-LEVEL-TRACK,370,target_interval
0.09375,neg,safe,,1,P-TEP-SEP-LEVEL-TRACK,370,target_interval
0.125,neg,safe,,1,P-TEP-SEP-LEVEL-TRACK,370,target_interval
0.15625,neg,safe,,1,P-TEP-SEP-LEVEL-TRACK,370,target_interval
0.1875,neg,safe,,1,P-TEP-SEP-LEVEL-TRACK,370,target_interval
0.21875,neg,safe,,1,P-TEP-SEP-LEVEL-TRACK,370,target_interval
0.25,neg,safe,,1,P-TEP-SEP-LEVEL-TRACK,370,target_interval
0.28125,neg,safe,,1,P-TEP-SEP-LEVEL-TRACK,370,target_interval
0.3125,neg,safe,,1,P-TEP-SEP-LEVEL-TRACK,370,target_interval
0.34375,neg,safe,,1,P-TEP-SEP-LEVEL-TRACK,370,target_interval
0.375,neg,safe,,1,P-TEP-SEP-LEVEL-TRACK,370,target_interval
0.40625,neg,safe,,1,P-TEP-SEP-LEVEL-TRACK,370,target_interval
0.4375,neg,safe,,1,P-TEP-SEP-LEVEL-TRACK,370,target_interval
0.46875,neg,safe,,1,P-TEP-SEP-LEVEL-TRACK,370,target_interval
0.5,neg,safe,,1,P-TEP-SEP-LEVEL-TRACK,370,target_interval
0.53125,neg,safe,,1,P-TEP-SEP-LEVEL-TRACK,370,target_interval
0.5625,neg,safe,,1,P-TEP-SEP-LEVEL-TRACK,370,target_interval
0.59375,neg,safe,,1,P-TEP-SEP-LEVEL-TRACK,370,target_interval
0.625,neg,safe,,1,P-TEP-SEP-LEVEL-TRACK,370,target_interval
0.65625,neg,safe,,1,P-TEP-SEP-LEVEL-TRACK,370,target_interval
0.6875,neg,safe,,1,P-TEP-SEP-LEVEL-TRACK,370,target_interval
0.71875,neg,safe,,1,P-TEP-SEP-LEVEL-TRACK,370,target_interval
0.75,neg,safe,,1,P-TEP-SEP-LEVEL-TRACK,370,target_interval
0.78125,neg,safe,,1,P-TEP-SEP-LEVEL-TRACK,370,target_interval
0.8125,neg,safe,,1,P-TEP-SEP-LEVEL-TRACK,370,target_interval
0.84375,neg,safe,,1,P-TEP-SEP-LEVEL-TRACK,370,target_interval
0.875,neg,safe,,1,P-TEP-SEP-LEVEL-TRACK,370,target_interval
0.90625,neg,safe,,1,P-TEP-SEP-LEVEL-TRACK,370,target_interval
0.9375,neg,safe,,1,P-TEP-SEP-LEVEL-TRACK,370,target_interval
0.96875,neg,safe,,1,P-TEP-SEP-LEVEL-TRACK,370,target_interval
1.0,neg,safe,,1,P-TEP-SEP-LEVEL-TRACK,370,target_interval
0.0,neg,safe,,0,,390,target_interval
0.03125,neg,safe,,1,P-TEP-SEP-LEVEL-TRACK,390,target_interval
0.0625,neg,safe,,1,P-TEP-SEP-LEVEL-TRACK,390,target_interval
0.09375,neg,safe,,1,P-TEP-SEP-LEVEL-TRACK,390,target_interval
0.125,neg,safe,,1,P-TEP-SEP-LEVEL-TRACK,390,target_interval
0.15625,neg,safe,,1,P-TEP-SEP-LEVEL-TRACK,390,target_interval
0.1875,neg,safe,,1,P-TEP-SEP-LEVEL-TRACK,390,target_interval
0.21875,neg,safe,,1,P-TEP-SEP-LEVEL-TRACK,390,target_interval
0.25,neg,safe,,1,P-TEP-SEP-LEVEL-TRACK,390,target_interval
0.28125,neg,safe,,1,P-TEP-SEP-LEVEL-TRACK,390,target_interval
0.3125,neg,safe,,1,P-TEP-SEP-LEVEL-TRACK,390,target_interval
0.34375,neg,safe,,1,P-TEP-SEP-LEVEL-TRACK,390,target_interval
0.375,neg,safe,,1,P-TEP-SEP-LEVEL-TRACK,390,target_interval
0.40625,neg,safe,,1,P-TEP-SEP-LEVEL-TRACK,390,target_interval
0.4375,neg,safe,,1,P-TEP-SEP-LEVEL-TRACK,390,target_interval
0.46875,neg,safe,,1,P-TEP-SEP-LEVEL-TRACK,390,target_interval
0.5,neg,safe,,1,P-TEP-SEP-LEVEL-TRACK,390,target_interval
0.53125,neg,safe,,1,P-TEP-SEP-LEVEL-TRACK,390,target_interval
0.5625,neg,safe,,1,P-TEP-SEP-LEVEL-TRACK,390,target_interval
0.59375,neg,safe,,1,P-TEP-SEP-LEVEL-TRACK,390,target_interval
0.625,neg,safe,,1,P-TEP-SEP-LEVEL-TRACK,390,target_interval
0.65625,neg,safe,,1,P-TEP-SEP-LEVEL-TRACK,390,target_interval
0.6875,neg,safe,,1,P-TEP-SEP-LEVEL-TRACK,390,target_interval
0.71875,neg,safe,,1,P-TEP-SEP-LEVEL-TRACK,390,target_interval
0.75,neg,safe,,1,P-TEP-SEP-LEVEL-TRACK,390,target_interval
0.78125,neg,safe,,1,P-TEP-SEP-LEVEL-TRACK,390,target_interval
0.8125,neg,safe,,1,P-TEP-SEP-LEVEL-TRACK,390,target_interval
0.84375,neg,safe,,1,P-TEP-SEP-LEVEL-TRACK,390,target_interval
0.875,neg,safe,,1,P-TEP-SEP-LEVEL-TRACK,390,target_interval
0.90625,neg,safe,,1,P-TEP-SEP-LEVEL-TRACK,390,target_interval
0.9375,neg,safe,,1,P-TEP-SEP-LEVEL-TRACK,390,target_interval
0.96875,neg,safe,,1,P-TEP-SEP-LEVEL-TRACK,390,target_interval
1.0,neg,safe,,1,P-TEP-SEP-LEVEL-TRACK,390,target_interval
0.0,pos,safe,,0,,390,target_interval
0.03125,pos,safe,,0,,390,target_interval
0.0625,pos,safe,,1,P-TEP-SEP-LEVEL-TRACK,390,target_interval
0.09375,pos,safe,,1,P-TEP-SEP-LEVEL-TRACK,390,target_interval
0.125,pos,safe,,1,P-TEP-SEP-LEVEL-TRACK,390,target_interval
0.15625,pos,safe,,1,P-TEP-SEP-LEVEL-TRACK,390,target_interval
0.1875,pos,target,489,1,P-TEP-SEP-LEVEL-TRACK,390,target_interval
0.21875,pos,target,466,1,P-TEP-SEP-LEVEL-TRACK,390,target_interval
0.25,pos,target,448,1,P-TEP-SEP-LEVEL-TRACK,390,target_interval
0.28125,pos,target,434,1,P-TEP-SEP-LEVEL-TRACK,390,target_interval
0.3125,pos,target,423,1,P-TEP-SEP-LEVEL-TRACK,390,target_interval
